#npts=256 ncol=12 nk=6 niter=2
#irep      f[i]
  136    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609    0.0609
  137    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477    0.1477
  138    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919    0.1919
  139   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739   -0.0739
  140   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581   -0.3581
  141   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771   -0.3771
  142   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073   -0.1073
  143    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555    0.3555
  144    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039    0.7039
  145    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606    0.8606
  146    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735    0.6735
  147    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998    0.1998
  148   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933   -0.1933
  149   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989   -0.4989
  150   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844   -0.5844
  151   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851   -0.5851
