#interp_lag_SE 16384 -i99 -p1=.1 -p2=.1 -olag_16384_.1_.1.dat
#$Id$
  2.750000 -1.533992 -0.666545
  2.760000 -1.526369 -0.662027
  2.770000 -1.518697 -0.657430
  2.780000 -1.510967 -0.652748
  2.790000 -1.503190 -0.647987
  2.800000 -1.495361 -0.643145
  2.810000 -1.487474 -0.638217
  2.820000 -1.479539 -0.633214
  2.830000 -1.471567 -0.628147
  2.840000 -1.463566 -0.623026
  2.850000 -1.455530 -0.617850
  2.860000 -1.447459 -0.612625
  2.870000 -1.439372 -0.607364
  2.880000 -1.431276 -0.602072
  2.890000 -1.423187 -0.596759
  2.900000 -1.415101 -0.591422
  2.910000 -1.407014 -0.586048
  2.920000 -1.398919 -0.580632
  2.930000 -1.390818 -0.575174
  2.940000 -1.382710 -0.569683
  2.950000 -1.374593 -0.564159
  2.960000 -1.366458 -0.558602
  2.970000 -1.358312 -0.553022
  2.980000 -1.350163 -0.547423
  2.990000 -1.342018 -0.541807
  3.000000 -1.333864 -0.536162
  3.010000 -1.325688 -0.530481
  3.020000 -1.317483 -0.524755
  3.030000 -1.309267 -0.518993
  3.040000 -1.301054 -0.513201
  3.050000 -1.292873 -0.507404
  3.060000 -1.284724 -0.501605
  3.070000 -1.276598 -0.495778
  3.080000 -1.268492 -0.489931
  3.090000 -1.260400 -0.484060
  3.100000 -1.252323 -0.478175
  3.110000 -1.244271 -0.472300
  3.120000 -1.236252 -0.466437
  3.130000 -1.228258 -0.460577
  3.140000 -1.220284 -0.454708
  3.150000 -1.212327 -0.448835
  3.160000 -1.204393 -0.442959
  3.170000 -1.196465 -0.437061
  3.180000 -1.188537 -0.431133
  3.190000 -1.180601 -0.425175
  3.200000 -1.172673 -0.419183
  3.210000 -1.164739 -0.413152
  3.220000 -1.156799 -0.407080
  3.230000 -1.148859 -0.400970
  3.240000 -1.140910 -0.394814
  3.250000 -1.132955 -0.388615
  3.260000 -1.124990 -0.382371
  3.270000 -1.117011 -0.376073
  3.280000 -1.109023 -0.369726
  3.290000 -1.101037 -0.363333
  3.300000 -1.093051 -0.356903
  3.310000 -1.085063 -0.350443
  3.320000 -1.077061 -0.343926
  3.330000 -1.069020 -0.337344
  3.340000 -1.060955 -0.330707
  3.350000 -1.052872 -0.324017
  3.360000 -1.044752 -0.317265
